Commit;Size
e0800963ccd57a65a4648435e637a16964c90d8e;100.0
3ad9e1fcc84a291f03f10efea1ba89522fb6b64e;100.0
d659fc0d2aa6dae5a047671ba65729cb121c4846;100.0
470f6a96a409d4d9f1d899c0128bee8b4f40d524;100.0
a79ebffcb3a43cc5fcc747af17b64adc1549c38a;100.0
9805a4245459dd1bb6247d816fb7681f53c8348a;100.0
155943d345e646cbabb301bf5ee2c890db7da795;103.44827586206897
c838670a6ffa4ace9101f5d79798ee2e1208cb67;100.0
b34534b9d735c7ed7b30a172d0b68d9f4ed3c325;100.0
1962432bfe1ddd4cd3dd1067712d30567602cef7;100.0
e4125727e77010f4fc4322f806e9f6be71769b90;100.0
241e24c4d60a8616844d458208f78eb6b4dd63ce;100.0
33457071e95bf0be70f5b0b5ecedb4d7e0259c40;100.0
1f075abae4ebcd4622b614bd3cef3d054aa1cd29;100.0
54161dd4973b713aef3dd9428ab1b9d18c98b927;103.33333333333333
f56215806c8fb795204b2a7799737cd5efb298a0;100.0
c82320c015cb479a7050c40ef03a35114dc0b684;100.0
9d31e575bd1fd5d6af6fb21c2865f58510091631;100.0
2789de54dce8f0b3fe65f376d4107dd722921a92;100.0
7cc9255061f494df93ba4a522f56aa9bab304842;100.0
75fd5eaba11c54bf5e67a8d3e14a6626d38f96c1;100.0
763d50ad4447536e7d11246900d33458862babfa;100.0
2257a019e4010d912f55ad118a85c182887b7c30;100.0
dfec8f3aed7aec417cedee3d06bf220c6acf4afd;100.0
3e44b6f86f61cd4e7f49507a2f932acd9800fc43;106.45161290322581
5176b8f7c2a6271892961006a4d3a53688cc0771;100.0
3189949155c9731bd813e85e74a40af6a6829976;96.96969696969697
6a28a47e51d8eb47df776ea414724e63cf707c5a;100.0
bb372402d60b0b51be4be15bc2c65bd7cc72cc53;103.125
31c87c4b23e2f952c9a56ae509dec311e0d79cc0;100.0
51a06ca201ea632442d15ea3dff92e4b93eb5005;103.03030303030303
0acf0a6f3592ef9a5a2d0566baa4fd466323a0a1;100.0
d1b1006b6659549db4272a3f55c502bda866fab8;100.0
8ac7a8a0f4c9a5b50fc35c9429a2fe3d75001678;100.0
5adc2543302233a2743bae501835b5a3d14224fb;100.0
c0b40b9c775d3bf54a87f6d96c7c8aa4c9468495;100.0
3c58a132695f82727f0fa247d1974b9f818f501e;100.0
370914eb5ab49330ce8bf091cbd441b8767672d0;100.0
a9af49e61db4eaca448165d1261e13d9ec000d1c;97.05882352941177
e4da822d419cac03359d25404e81c4130dbcb3a1;103.03030303030303
8d12cf6b9cc902806bb10d1a1c2e1200851a0648;102.94117647058823
b47c241280b52f7551d1854699abbae72a68e733;102.85714285714286
5cab6528eae28321fcd7bea44e83bd46e91fac63;102.77777777777777
dee1c299751cfaa830ba28ab9fb3015e9e1eb28f;100.0
93e8c0a19d892e1ab5e1f5d7c8b555186307c65c;100.0
9a3f8a3e9ce4aa73277ed816d2f583adb3cc7c2e;102.70270270270271
bd65b2153e491810b3883211ccf89863db1d1ad6;102.63157894736842
bb3c2143b48f1d5111a2fed444c08347a211c278;102.56410256410257
59a6aaa2b5fc094fd5b614d9abd6c2a99115dea0;102.5
90f6bd5b9124d0448cff4e09136fd90e51652845;100.0
1369a1bf9e2acd610faae37e6f713f5839767410;100.0
3468b1f8e0c6075a2d0443f18cdb9aad33f712ba;100.0
81cf7d8be92188e969979ccfcdd6e5dbe7ffc29c;100.0
b1ad52a457a150305cd7b0d9fd016f4f8c2fe2c9;100.0
aea52bdea531f724c47589b2fafce2605161f591;100.0
12c32597453bd6e855d96dd9de1cecec90ff8ea2;107.3170731707317
93bdcee26259ba0b3c379535fa442671e220b242;113.63636363636364
992105bfd3b69d0efc39c04f8df03861a677785c;100.0
9b20a5adec803433d2d79db62a09deb52ae3e810;100.0
8bce2df4211e699419787fde5b71dabb6a43af62;100.0
593e15d7175c253f9f0f35d10167ea24f22cc270;100.0
a6dfea71c6574cea39d0a322e018a1fef101ef4c;102.0
46b35c49b1cb8bdcc0a554204a48cc97ed9f5b4b;101.96078431372548
410bc5a289731e33e7ace1b55afdec3f34c87de4;100.0
01a6edec03f07470bdc9395dd339ecb8090d268a;100.0
06ad5b4b6befe82913463dc62cbf85e207e3c428;100.0
55ca32bd2ea2c287c1b290bdd7efe4e69163375b;100.0
727c9b0fa4fb6041032b67e7d8462e28a24e8561;100.0
00df256006ef6e8c2fd247f8c721c5a5f0af9fff;100.0
aeee2518e464c9ee2f870a5914721a578a53b02c;100.0
d788e182bcc2fc44973dfc4f8a8d79a12ffa2481;100.0
bcc5b99ca4dacc69c804d3e56845d619350d4b04;100.0
4ff3b6c75c83179121e763d8636d3e7f9346b258;100.0
1aded675b6223b9b108ce22139747a37dfd2cb10;100.0
32c623167919a7d306a2a318b1f92a6e0235a9e1;100.0
1abb2a5a3ad3c0c210c82b1585abf9c8e3476e9b;100.0
