no,core,peripheral,key,major,minor
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,0,0,0,0,0
5,0,0,0,0,0
6,0,0,0,129,27
7,0,0,0,459,79
8,0,0,0,765,127
9,0,0,0,1073,161
10,0,0,0,1371,205
11,0,0,0,1680,259
12,0,0,0,1980,312
13,0,0,0,2280,368
14,0,0,0,2565,409
15,0,0,0,2854,471
16,0,0,0,3133,499
